server-prop-governance	skills/frontend/server-prop-governance/SKILL.md	/home/marcelo-karval/.codex/skills/server-prop-governance/SKILL.md	50f59fc08aa87a89ec9767f9488dcbeb95c304f6e98355119c7f4018c15f9cda	Use when designing or reviewing server-to-frontend page contracts, shared data, deferred or optional props, shell-vs-page boundaries, or payloads causing frontend churn, coupling, or bloat.
skill-catalog-router	skills/governance/skill-catalog-router/SKILL.md	/home/marcelo-karval/.codex/skills/skill-catalog-router/SKILL.md	7c11a78251d5a4e7516235c0d82f57c93eee233a9c75cd3382214d410a09a503	Use when an engineering task may need a governed specialist skill that is not visible in the compact root catalog; resolve it from the repo-owned current index, verify its exact route and digest, and load only the matching SKILL.md.
skill-developer	skills/governance/skill-developer/SKILL.md	/home/marcelo-karval/.codex/skills/skill-developer/SKILL.md	d1a2de943c6d5d0dfe2880ae7ffdf7352427ec52d152d14365c90312dfa02b45	Codex-native skill development guidance for creating, adapting, testing, and registering Accelerate skills without copying foreign runtime assumptions.
solution-minimalism	skills/review/solution-minimalism/SKILL.md	/home/marcelo-karval/.codex/skills/solution-minimalism/SKILL.md	7cd6f4d36aeec48ec95bbdbcfc70a61f3ef1ac1ebcc889b2e6e82ab089a5bdae	Review an accepted, green implementation for the smallest legible complete solution by preferring project reuse, the standard library, native platform capabilities, and already-approved dependencies before new abstractions or packages. Use after specification and tests are green when simplifying code, rejecting speculative complexity, evaluating a proposed dependency, or recording conditions that would justify a later upgrade; do not use it to define requirements, make failing code pass, or overrule correctness, security, architecture, accessibility, compatibility, observability, rollback, or proof obligations.
source-verification	skills/review/source-verification/SKILL.md	/home/marcelo-karval/.codex/skills/source-verification/SKILL.md	d27fe15068280e3d93b408da4b575d039564afe61002f470b08646f2b13eb249	Verify material engineering claims against identifiable governing or primary sources with version, freshness, scope, corroboration, contradiction, and uncertainty controls. Use for disputed or version-sensitive behavior, dependency/platform decisions, copied recommendations, external technical claims, benchmark assertions, or any design, review, or implementation conclusion whose authority must be proved rather than merely discovered.
specification-lifecycle	skills/workflow/specification-lifecycle/SKILL.md	/home/marcelo-karval/.codex/skills/specification-lifecycle/SKILL.md	2251f0ac40fd748a101f7eba86ba6b3133b3cd4de562a9c57bd7712f135ab461	Govern proportional specification readiness for any software or workflow mutation. Use when classifying SDD depth, drafting or checking a Spec Capsule or SDD, completing artifact dispositions and requirement traceability, deciding whether design may enter implementation, or reopening specification after scope, risk, or contract changes.
sql-optimization-patterns	skills/data/sql-optimization-patterns/SKILL.md	/home/marcelo-karval/.codex/skills/sql-optimization-patterns/SKILL.md	1e7bde13a403ac8e5df5879f38c6a985099870fd9362aec31e97cbc3d94d53f1	Codex-native SQL optimization guidance for slow queries, execution plans, ORM query shape, and index-backed performance improvements.
stripe-integration	skills/data/stripe-integration/SKILL.md	/home/marcelo-karval/.codex/skills/stripe-integration/SKILL.md	9e3439824839474c7f27d9991d0e4e49e2604a99f2219abab7089e9a78635bbd	Codex-native Stripe billing guidance adapted to the project's current abstraction, webhook safety, and provider-state ownership model.
subagent-governance	skills/workflow/subagent-governance/SKILL.md	/home/marcelo-karval/.codex/skills/subagent-governance/SKILL.md	1722de3343521cb1b9a0819b6f00646ac9937ca3aa659e74b77507a554a41119	Codex-native multi-agent governance. Use when planning or executing work with multiple subagents, parallel slices, nested delegation risk, review aggregation, write-scope boundaries, or master-level revalidation of subagent outputs.
supabase-postgres-patterns	skills/data/supabase-postgres-patterns/SKILL.md	/home/marcelo-karval/.codex/skills/supabase-postgres-patterns/SKILL.md	d2ef3b4fbd0eeea2342e0b9ae32d265fc498cbf9b8df4cd43d5303fd6bf3a8f2	Optional Supabase Postgres guidance for Next.js fullstack profiles, covering database posture, RLS boundaries, migrations, storage adjacency, preview environments, and provider proof.
systematic-debugging	skills/review/systematic-debugging/SKILL.md	/home/marcelo-karval/.codex/skills/systematic-debugging/SKILL.md	e6df386348f0aa90d324039cc65a3e6da119ec456aa81cff5aa1349aa95a0434	Use when a bug, failure, regression, broken contract, or unexpected runtime behavior requires explicit repro, hypothesis narrowing, evidence-first diagnosis, and regression-proof closure.
tailwind-design-system	skills/frontend/tailwind-design-system/SKILL.md	/home/marcelo-karval/.codex/skills/tailwind-design-system/SKILL.md	0b59cb9ce4904a63aecebf7d0fbfccb721e57ac702f02f0b5f376b9df2bf21a2	Use when Tailwind-based frontend work changes tokens, themes, shared variants, reusable visual primitives, or cross-feature design language.
tailwind-patterns	skills/frontend/tailwind-patterns/SKILL.md	/home/marcelo-karval/.codex/skills/tailwind-patterns/SKILL.md	07c3dac648558458c5032b6265ac1b3fb5171b7c245f4ad7e5f0fd88bed7c615	Codex-native Tailwind CSS guidance for utility composition, responsive behavior, theme tokens, and readable class structures.
test-driven-development	skills/workflow/test-driven-development/SKILL.md	/home/marcelo-karval/.codex/skills/test-driven-development/SKILL.md	18702cf81d0ffeb42e11e999b1b07395ad4cdcdbf6872e1bbd5e0792b129e96d	Drive a software, configuration, documentation, workflow, migration, security, UI, or provider change from an honest pre-change baseline through correction and fresh proof. Use when selecting Red/Green/Refactor or a mode-appropriate alternative, capturing a failing repro or characterization, preventing fabricated Red claims, or invalidating and rerunning proof after a material correction.
test-engineering	skills/review/test-engineering/SKILL.md	/home/marcelo-karval/.codex/skills/test-engineering/SKILL.md	25931c606da5d86298aba573bef5470c192f0a0cb210c4435f33fdc03581f421	Design proportionate test strategy before code and independently assess regression proof after code. Use when a change needs lowest-effective-level test selection, negative or nonfunctional coverage, fixture and suite-health judgment, or a test-only implementation lane whose acceptance independence must be explicit.
triggerdev-patterns	skills/runtime/triggerdev-patterns/SKILL.md	/home/marcelo-karval/.codex/skills/triggerdev-patterns/SKILL.md	a614d82f204ad68f76617588e6dd8192d04970ac2d9c0b10c61ed3d1f2e987fa	Optional Trigger.dev guidance for background jobs, schedules, tasks, retries, idempotency, and operational proof.
typescript-pro	skills/frontend/typescript-pro/SKILL.md	/home/marcelo-karval/.codex/skills/typescript-pro/SKILL.md	5cc1a356b642817cd33b22bc279c0fec9d262f9a763cd195e6c73d264c6f863a	Use when TypeScript work involves strict typing, shared contracts, unions, generics, frontend/backend data boundaries, or pragmatic type-driven refactors.
untrusted-ingress-hardening	skills/security/untrusted-ingress-hardening/SKILL.md	/home/marcelo-karval/.codex/skills/untrusted-ingress-hardening/SKILL.md	35df51a5a9d9cad3d61294bdedbcfc3f8c7c5e451324ebcbabe1932debaa6683	Codex-native hardening skill for uploads, imports, images, and other untrusted ingress, covering privacy, parser safety, transformation-first handling, and bounded storage/serving posture.
uploadthing-patterns	skills/runtime/uploadthing-patterns/SKILL.md	/home/marcelo-karval/.codex/skills/uploadthing-patterns/SKILL.md	173f0d4f13e74dabea534cc299e522ba9ea5416ed2aea09ded1c49abeb93cf56	Optional UploadThing guidance for file upload routes, ownership, middleware auth, callbacks, lifecycle, and untrusted ingress proof.
using-superpowers	skills/runtime/using-superpowers/SKILL.md	/home/marcelo-karval/.codex/skills/using-superpowers/SKILL.md	6ab136ebb11496c73782b4917bff749a1974654c724d043be605f5d7432347a4	Translate an explicit legacy using-superpowers reference into the Accelerate and Codex progressive-skill workflow. Use only when an imported prompt, plan, or runtime contract names using-superpowers or its compatibility behavior must be assessed; never use it as a second root classifier.
validation-governance	skills/governance/validation-governance/SKILL.md	/home/marcelo-karval/.codex/skills/validation-governance/SKILL.md	e34faf57d2889287f8af32ee3d3c1b501d951504576c3ff39dd69035382e9635	Codex-native validation governance. Use when deciding what belongs in backend validation versus frontend convenience validation, especially around schemas, Inertia forms, local parsing, password rules, and domain-sensitive business validation.
vercel-deployment-patterns	skills/runtime/vercel-deployment-patterns/SKILL.md	/home/marcelo-karval/.codex/skills/vercel-deployment-patterns/SKILL.md	ce6e17cff7ee4a406256abfe2f66afd46ca25941415c3567807d74e4c14529f5	Optional Vercel deployment guidance for Next.js fullstack profiles, covering build/runtime proof, environment variables, cache behavior, preview deployments, and provider integration boundaries.
verification-before-completion	skills/root/verification-before-completion/SKILL.md	/home/marcelo-karval/.codex/skills/verification-before-completion/SKILL.md	182d47e087fb008ebffbd9341b28876b650504bd495fc1f399ddff3b4acf9eaa	Codex-native verification gate before claiming completion. Use when a slice, issue, PR, or runtime-facing change is about to be called done and you need decisive evidence before closure.
visual-modeling	skills/review/visual-modeling/SKILL.md	/home/marcelo-karval/.codex/skills/visual-modeling/SKILL.md	1d7ffaf9ab8cf4d5501d2ad80ec25314a6a5abcb45bfc6bd67f6530776d4af31	Accelerate-native ASCII visual modeling for ERDs, ORM lifecycles, sequence diagrams, state machines, swimlanes, agent communication, trust boundaries, and system topology. Use when a decision needs a structural visual model rather than only prose or UI wireframe.
web-content-reader	skills/runtime/web-content-reader/SKILL.md	/home/marcelo-karval/.codex/skills/web-content-reader/SKILL.md	342d020543ccf69b1ef9c9e71ca1ae2d2fab79b3ab5b23d3a8295324011d278a	Governed Accelerate runtime skill for bounded external URL/content observation, source evidence packets, and safe web-content intake without provider lock-in or crawler behavior.
web-performance-review	skills/review/web-performance-review/SKILL.md	/home/marcelo-karval/.codex/skills/web-performance-review/SKILL.md	75448353f69036306d4dfae7d47b684bb3edd769356cd23477b43ac28b73022e	Review web performance with explicit quick-static or deep-measured modes and source-labelled evidence. Use when assessing loading, interaction, rendering, network, bundle, or Core Web Vitals risk; when interpreting CrUX, Lighthouse, or browser traces; or when performance opportunities must be reported honestly without fabricated metrics.
writing-skills	skills/governance/writing-skills/SKILL.md	/home/marcelo-karval/.codex/skills/writing-skills/SKILL.md	0d1ea899b67898507921269af2d590d9190c3d110dac3f78bc2b335311a32326	Codex-native methodology for writing effective skills with clear trigger scope, progressive disclosure, examples, and verification fixtures.
